sapl_id,tipo,numero,ano,data,dist,escopo,janela,ementa,na_selecao,materia_sapl_id,materia_resumo,situacao,n_altera,n_alterada_por,n_revoga,n_revogada_por,n_suspende,n_regulamenta
7250,Lei ordinária,3655,2015,2015-11-09,0,ESCOPO,analise,"DISPÕE SOBRE A ISENÇÃO DO PAGAMENTO DE LICENCIAMENTO AMBIENTAL PARA PREFEITURAS MUNICIPAIS, ÓRGÃOS PÚBLICOS DO ESTADO E AUTARQUIAS.",True,7837,PL 115/2015,vigente (presumida),0,0,0,0,0,0
7252,Lei ordinária,3653,2015,2015-11-09,0,ESCOPO,analise,INSTITUI A LIBERDADE RELIGIOSA DA HOASCA NO ESTADO DE RONDÔNIA E DÁ OUTRAS PROVIDÊNCIAS.,True,8129,PL 150/2015,vigente (presumida),0,1,0,0,0,0
7234,Lei ordinária,3646,2015,2015-10-26,0,ESCOPO,analise,"AUTORIZA O PODER EXECUTIVO A TRANSFERIR, MEDIANTE DOAÇÃO, IMÓVEL PERTENCENTE AO ESTADO DE RONDÔNIA PARA O INSTITUTO DE MEIO AMBIENTE E DOS RECURSOS NATURAIS - I",True,8052,PL 137/2015,vigente (presumida),0,0,0,0,0,0
7202,Decreto Legislativo,602,2015,2015-09-30,1,SEM_SINAL,analise,"SUSPENDE A EXECUÇÃO DA LEI N. 2.541, DE 16 DE AGOSTO DE 2011.",False,8413,PL 24/2015,vigente (presumida),0,0,0,0,0,0
7173,Lei ordinária,3612,2015,2015-09-15,0,ESCOPO,analise,FICA ESTABELECIDO QUE AS CONCESSIONÁRIAS DE VEÍCULO AUTOMOTOR SEDIADAS NO ESTADO DE RONDÔNIA PLANTEM UMA ÁRVORE PARA CADA VEÍCULO NOVO VENDIDO E DÁ OUTRAS PROVI,True,7570,PL 80/2015,vigente (presumida),0,0,0,0,0,0
7145,Lei Complementar,827,2015,2015-07-15,1,SEM_SINAL,analise,"DISPÕE SOBRE A ESTRUTURAÇÃO ORGANIZACIONAL E O FUNCIONAMENTO DA ADMINISTRAÇÃO PÚBLICA ESTADUAL, EXTINGUE, INCORPORA ÓRGÃOS DO PODER EXECUTIVO ESTADUAL, E DÁ OUT",False,7970,PL 21/2015,vigente (presumida),0,1,0,0,0,0
7137,Lei ordinária,3591,2015,2015-07-15,0,ESCOPO,analise,"DISPÕE SOBRE O ACOMPANHAMENTO E A FISCALIZAÇÃO,PELO ESTADO DE RONDÔNIA, DAS COMPENSAÇÕES  E DAS PARTICIPAÇÕES FINANCEIRAS PREVISTAS NO ARTIGO 20, § 1º, DA CONST",True,7143,PL 5/2015,vigente (presumida),0,0,0,0,0,0
7092,Lei Complementar,823,2015,2015-06-03,0,ESCOPO,analise,"EXTINGUE CARGOS DE DIREÇÃO SUPERIOR, CONSTANTES DO ANEXO II, DA LEI COMPLEMENTAR N. 733, DE 10 DE OUTUBRO DE 2013, NA TABELA DE CARGOS DE DIREÇÃO SUPERIOR DA AD",True,7156,PL 4/2015,vigente (presumida),0,0,0,0,0,0
6903,Lei ordinária,3452,2014,2014-11-04,1,SEM_SINAL,analise,"REVOGA A LEI Nº 2.531, DE 25 DE JULHO DE 2011.",False,6787,PL 1343/2014,vigente (presumida),0,0,1,0,0,0
6870,Lei ordinária,3437,2014,2014-09-09,0,ESCOPO,analise,DISPÕE SOBRE A AQUICULTURA NO ESTADO DE RONDÔNIA E DÁ OUTRAS PROVIDÊNCIAS.,True,6494,PL 1270/2014,revogada integral,1,0,2,1,0,0
6689,Lei Complementar,770,2014,2014-04-07,1,SEM_SINAL,analise,"REVOGA DISPOSITIVOS  DA LEI COMPLEMENTAR Nº 633, DE 13 DE SETEMBRO DE 2013
                 





                     
















",False,6131,PL 186/2014,vigente (presumida),0,0,1,0,0,0
6639,Lei Complementar,762,2014,2014-02-27,0,ESCOPO,analise,"

DISPÕE SOBRE A INSTITUIÇÃO E IMPLANTAÇÃO DE ESTRADA-PARQUE EM UNIDADES DE CONSERVAÇÃO E DÁ OUTRAS PROVIDÊNCIAS
           










          ",True,6100,PL 185/2014,vigente (presumida),0,0,0,0,0,0
6640,Lei ordinária,3317,2014,2014-02-27,0,ESCOPO,analise,"AUTORIZA O PODER EXECUTIVO A ABERTURA DE ESTRADA,EM CARÁTER TRANSITÓRIO E EMERGENCIAL, NA UNIDADE DE CONSERVAÇÃO - PARQUE GUAJARÁ-MIRIM E DÁ OUTRAS PROVIDÊNCIAS",True,6101,PL 1193/2014,vigente (presumida),0,0,0,0,0,0
6545,Lei ordinária,3258,2013,2013-11-25,0,ESCOPO,analise,INSTITUI O DIA DO GESTOR AMBIENTAL NO ÂMBITO DO ESTADO DE RONDÔNIA.,True,5024,PL 872/2013,vigente (presumida),0,0,0,0,0,0
6480,Lei Complementar,733,2013,2013-10-10,1,SEM_SINAL,analise,"DISPÕE SOBRE A ESTRUTURAÇÃO ORGANIZACIONAL E O FUNCIONAMENTO DA ADMINISTRAÇÃO PÚBLICA ESTADUAL, EXTINGUE, INCORPORA E FUNDE ÓRGÃOS DO PODER EXECUTIVO ESTADUAL E",False,5606,PL 144/2013,vigente (presumida),0,0,0,0,0,0
6481,Lei ordinária,3213,2013,2013-10-10,0,ESCOPO,analise,DISPÕE SOBRE A LIBERAÇÃO DE LICENÇA PARA A ATIVIDADE GARIMPEIRA NO ESTADO DE RONDÔNIA E DÁ OUTRAS PROVIDÊNCIAS.,True,5341,PL 947/2013,vigente (presumida),0,0,0,0,0,0
6451,Lei ordinária,3210,2013,2013-10-03,0,ESCOPO,analise,"INSITUI O CADASTRO TÉCNICO ESTADUAL DE ATIVIDADES POTENCIALMENTE POLUIDORAS OU UTILIZADORAS DE RECURSOS NATURAIS, INTEGRANTE DO SISTEMA NACIONAL DO MEIO AMBIENT",True,5047,PL 882/2013,vigente (presumida),0,0,0,0,0,0
6285,Lei ordinária,3079,2013,2013-06-04,1,SEM_SINAL,analise,"ALTERA DISPOSITIVOS DA LEI Nº 2.996, DE 15 DE MARÇO DE 2013.",False,5006,PL 857/2013,vigente (presumida),1,0,0,0,0,0
6181,Lei ordinária,2996,2013,2013-03-15,0,ESCOPO,analise,DISPÕE SOBRE A OBRIGATORIEDADE DE EMPRESAS POTENCIALMENTE POLUIDORAS DE CONTRATAREM RESPONSÁVEL TÉCNICO NA ÁREA AMBIENTAL.,True,3754,PL 477/2012,vigente (presumida),0,1,0,0,0,0
6149,Lei ordinária,2967,2013,2013-03-05,0,ESCOPO,analise,CRIA O DIA ESTADUAL DE MEDITAÇÃO SOBRE AS ALTERAÇÕES CLIMÁTICAS,True,4075,PL 572/2012,vigente (presumida),0,0,0,0,0,0
6071,Lei ordinária,2962,2013,2013-01-10,0,ESCOPO,analise,"INSTITUI NORMAS E PROCEDIMENTOS PARA A RECICLAGEM E DESTINAÇÃO FINAL DE ELETRODOMÉSTICOS E PRODUTOS ELETROELETRÔNICOS CONSIDERADOS COMO LIXO TECNOLÓGICO, NO ÂMB",True,4486,PL 707/2012,vigente (presumida),0,0,0,0,0,0
5999,Lei ordinária,2907,2012,2012-12-03,0,ESCOPO,analise,AUTORIZA O PODER EXECUTIVO CEDER A INSTITUIÇÕES FINANCEIRAS CRÉDITOS DECORRENTES DE COMPENSAÇÃO FINANCEIRA PELA UTILIZAÇÃO DOS RECURSOS HÍDRICOS - ROYALTIES.,True,4209,PL 610/2012,vigente (presumida),0,0,0,0,0,0
5711,Lei Complementar,664,2012,2012-05-07,0,ESCOPO,analise,ESTABELECE REQUISITOS MÍNIMOS PARA A CRIAÇÃO DE ESTÂNCIAS NO ESTADO DE RONDÔNIA.,True,3082,PL 32/2011,vigente (presumida),0,0,0,0,0,0
5584,Lei Complementar,647,2011,2011-12-20,1,REVISAR,analise,"INSTITUI O PLANO DE CARREIRA, CARGOS E REMUNERAÇÃO, PCCR PARA OS SERVIDORES PÚBLICOS DA SECRETARIA DE ESTADO DO DESENVOLVIMENTO AMBIENTAL - SEDAM.",False,3290,PL 39/2011,vigente (presumida),0,1,0,0,0,0
5572,Lei ordinária,2640,2011,2011-12-07,1,SEM_SINAL,analise,"DÁ NOVA REDAÇÃO AO ART. 4° DA LEI N° 2.508, DE 6 DE JULHO DE 2011.",False,2962,PL 225/2011,vigente (presumida),1,0,0,0,0,0
5485,Lei ordinária,2583,2011,2011-10-18,0,ESCOPO,analise,FICA OBRIGATÓRIO A EXIBIÇÃO DE DOCUMENTÁRIO SOBRE EDUCAÇÃO AMBIENTAL E NOVAS TÉCNICAS DE FORTALECIMENTO AO SETOR DE AGRONEGÓCIOS DE RONDÔNIA NOS RECINTOS DAS FE,True,2722,PL 170/2011,vigente (presumida),0,0,0,0,0,0
5480,Lei Complementar,634,2011,2011-10-14,1,FORA,analise,"FIXA OS SUBSÍDIOS DA CARREIRA DE DEFENSOR PÚBLICO DO ESTADO E ALTERA O ANEXO ÚNICO DA LEI COMPLEMENTAR N° 553, DE 31 DE DEZEMBRO DE 2009.",False,1617,PL 254/2010,vigente (presumida),0,0,1,0,0,0
5496,Lei ordinária,2571,2011,2011-10-10,0,ESCOPO,analise,DISPÕE SOBRE O PROGRAMA DE REFLORESTAMENTO DE ESPÉCIES FLORESTAIS NO ESTADO DE RONDÔNIA E SUA UTILIZAÇÃO.,True,1831,PL 71/2011,vigente (presumida),0,0,0,0,0,0
5452,Lei ordinária,2555,2011,2011-09-15,1,SEM_SINAL,analise,"ALTERA INCISOS DO ARTIGO 17 E ACRESCENTA PARÁGRAFO AO ARTIGO 9° DA LEI N° 1.861, DE JANEIRO DE 2008, PARA ISENTAR DE TAXAS A ATIVIDADE DE PISICULTURA EM ÁREAS D",False,2791,PL 196/2011,revogada integral,0,1,0,1,0,0
5479,Lei Complementar,633,2011,2011-09-13,0,ESCOPO,analise,"DISPÕE SOBRE A EXCLUSÃO DE ÁREAS DA ESTAÇÃO ECOLÓGICA ESTADUAL SERRA TRÊS IRMÃOS, DA ÁREA DE PROTEÇÃO AMBIENTAL RIO MADEIRA, DA FLORESTA ESTADUAL DE RENDIMENTO ",True,2869,PL 28/2011,revogada parcial,0,1,2,1,0,0
5424,Lei ordinária,2541,2011,2011-08-16,0,ESCOPO,analise,"ACRESCENTA PARÁGRAFOS AO ARTIGO 1° DA LEI N° 890, DE ABRIL DE 2000, QUE TRATA DOS PROCEDIMENTOS VINCULADOS À ELABORAÇÃO, ANÁLISE E APROVAÇÃO DE ESTUDO DE IMPACT",True,2513,PL 144/2011,vigente (presumida),1,0,0,0,0,0
5387,Lei ordinária,2531,2011,2011-07-25,0,ESCOPO,analise,DISPÕE SOBRE A UTILIZAÇÃO DE SACOS E SACOLAS PLÁSTICAS BIODEGRADÁVEIS.,True,1287,PL 764/2010,revogada integral,0,0,0,1,0,0
5399,Lei ordinária,2508,2011,2011-07-06,0,ESCOPO,analise,DISPÕE SOBRE A PROIBIÇÃO DA PESCA PROFISSIONAL NA BACIA HIDROGRÁFICA DO RIO GUAPORÉ E ESTABELECE DIRETRIZES DA POLÍTICA ESTADUAL DE ORDENAMENTO DO SETOR PESQUEI,True,1777,PL 37/2011,vigente (presumida),1,2,0,0,0,0
5229,Lei ordinária,2425,2011,2011-03-03,0,ESCOPO,analise,DISPÕE SOBRE A OBRIGATORIEDADE DE INSTALAÇÃO DO SISTEMA DE CAPTAÇÃO E USO DA ÁGUA DE CHUVA EM PRÉDIOS PÚBLICOS NOVOS.,True,699,PL 501/2009,vigente (presumida),0,0,0,0,0,0
5167,Lei Complementar,600,2011,2011-01-10,0,ESCOPO,analise,CRIA CARGOS DE DIREÇÃO SUPERIOR NA ESTRUTURA DA SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL – SEAS E DA SECRETARIA DE ESTADO DE EDUCAÇÃO – SEDUC E ALTERA SIMBOLO,True,1678,PL 267/2010,vigente (presumida),0,0,0,0,0,0
5108,Lei ordinária,2363,2010,2010-11-29,1,PROVAVEL,analise,"DISPÕE SOBRE A PROIBIÇÃO DA PESCA PROFISSIONAL NAS BACIAS HIDROGRÁFICAS DOS RIOS GUAPORÉ E MAMORÉ NO ESTADO DE RONDÔNIA E REVOGA AS LEIS N°S 1.729 E 1.802, DE 2",False,1542,PL 875/2010,vigente (presumida),0,1,0,0,0,0
5044,Lei Complementar,584,2010,2010-07-20,0,ESCOPO,analise,"REVOGA O DECRETO N° 4.569, DE 23 DE MARÇO DE 1990, QUE DISPÕE SOBRE A CRIAÇÃO NO MUNICÍPIO DE PIMENTA BUENO, ESTADO DE RONDÔNIA, A FLORESTA ESTADUAL DE RENDIMEN",True,1492,PL 237/2010,vigente (presumida),0,0,0,0,0,0
5043,Lei Complementar,589,2010,2010-07-19,0,ESCOPO,analise,"REVOGA O DECRETO Nº 4.566, DE 23 DE MARÇO DE 1990, QUE DISPÕE SOBRE A CRIAÇÃO NOS MUNICÍPIOS DE COSTA MARQUES E SÃO MIGUEL DO GUAPORÉ, DA FLORESTA ESTADUAL DE R",True,1497,PL 242/2010,vigente (presumida),0,0,0,0,0,0
5041,Lei Complementar,588,2010,2010-07-19,0,ESCOPO,analise,"REVOGA O DECRETO Nº 4.570, DE 23 DE MARÇO DE 1990, QUE DISPÕE SOBRE A CRIAÇÃO, NO MUNICÍPIO DE ALTA FLORESTA D’OESTE, O PARQUE ESTADUAL SERRA DOS PARECIS, NOS T",True,1496,PL 241/2010,vigente (presumida),0,0,0,0,0,0
5040,Lei Complementar,587,2010,2010-07-19,0,ESCOPO,analise,"REVOGA O DECRETO Nº 4.572, DE 23 DE MARÇO DE 1990, QUE DISPÕE SOBRE A CRIAÇÃO, NO MUNICÍPIO DE PORTO VELHO, O PARQUE ESTADUAL DE CANDEIAS, NOS TERMOS DA LEI COM",True,1495,PL 240/2010,vigente (presumida),0,0,0,0,0,0
5039,Lei Complementar,586,2010,2010-07-19,0,ESCOPO,analise,"REVOGA O DECRETO Nº 4.573 DE 23 DE MARÇO DE 1990, QUE DISPÕE SOBRE A CRIAÇÃO, NOS MUNICÍPIOS DE CEREJEIRAS, COLORADO DO OESTE E ALTA FLORESTA D’OESTE, A FLOREST",True,1494,PL 239/2010,vigente (presumida),0,0,0,0,0,0
5042,Lei Complementar,585,2010,2010-07-19,0,ESCOPO,analise,"REVOGA O DECRETO N° 4.568, DE 23 DE MARÇO DE 1990, QUE DISPÕE SOBRE A CRIAÇÃO, NO MUNICÍPIO DE CEREJEIRAS, DA FLORESTA ESTADUAL EXTRATIVISTA DE LARANJEIRAS, SUB",True,1493,PL 238/2010,vigente (presumida),0,0,0,0,0,0
5019,Lei Complementar,581,2010,2010-06-30,0,ESCOPO,analise,"CRIA ÁREA DE PROTEÇÃO AMBIENTAL DO RIO PARDO – APA RIO PARDO E A FLORESTA ESTADUAL RIO PARDO – FES- RIO PARDO, REVOGA OS DECRETOS Nº 4574, DE 23 DE MARÇO DE 199",True,1522,PL 244/2010,revogada parcial,0,0,0,2,0,0
4356,Lei ordinária,2027,2009,2009-01-19,1,ESCOPO,contexto,"REGULAMENTA O REGIME DE COMPENSAÇÃO DA RESERVA FLORESTAL NO ÂMBITO DO ESTADO DE RONDÔNIA, NOS TERMOS DO QUE PERMITE O CÓDIGO FLORESTAL - LEI FEDERAL Nº 4.771, D",False,731,PL 6/2007,suspensa,0,0,0,0,0,0
3887,Lei ordinária,1861,2008,2008-01-10,1,SEM_SINAL,contexto,"DISPÕE, DEFINE E DISCIPLINA A PISCICULTURA NO ESTADO DE RONDÔNIA, E DÁ OUTRAS PROVIDÊNCIAS.",False,973,PL 186/2007,revogada integral,0,0,0,1,0,0
3868,Lei ordinária,1841,2007,2007-12-28,1,ESCOPO,contexto,"DISPÕE SOBRE PRODUÇÃO, COMERCIALIZAÇÃO, TRANSPORTE, ARMAZENAMENTO E USO DE AGROTÓXICOS, SEUS COMPONENTES E AFINS NO ESTADO DE RONDÔNIA E REVOGA A LEI N° 1.017, ",False,,,revogada integral,0,1,0,1,0,0
3123,Lei ordinária,1146,2002,2002-12-12,1,ESCOPO,contexto,"ALTERA OS LIMITES COM EXCLUSÃO E AMPLIAÇÃO DA SUPERFÍCIE DO PARQUE ESTADUAL DE GUAJARÁ-MIRIM, CRIADO PELO DECRETO Nº 4575, DE 23 DE MARÇO DE 1990, E DÁ OUTRAS P",False,,,vigente (presumida),0,0,0,0,0,0
3015,Lei ordinária,1038,2002,2002-01-22,1,PROVAVEL,contexto,ESTABELECE DIRETRIZES PARA PROTEÇÃO À PESCA E ESTÍMULOS À AQÜICULTURA DO ESTADO DE RONDÔNIA E DÁ OUTRAS PROVIDÊNCIAS.,False,,,vigente (presumida),0,1,0,0,0,0
366,Lei Complementar,233,2000,2000-06-06,1,ESCOPO,contexto,DISPÕE SOBRE O ZONEAMENTO SOCIOECONÔMICO-ECOLÓGICO DO ESTADO DE RONDONIA -  - ZSEE E DÁ OUTRAS PROVIDÊNCIAS.,False,,,vigente (presumida),0,1,0,0,0,0
1413,Lei ordinária,890,2000,2000-04-24,1,ESCOPO,contexto,"DISPÕE SOBRE PROCEDIMENTOS VINCULADOS À ELABORAÇÃO, ANÁLISE E APROVAÇÃO DE ESTUDO DE IMPACTO AMBIENTAL - EIA E RELATÓRIO DE IMPACTO AMBIENTAL - RIMA E DÁ OUTRAS",False,,,revogada integral,0,1,0,1,0,0
1215,Lei ordinária,692,1996,1996-12-27,1,ESCOPO,contexto,"DEFINE OS LIMITES DA RESERVA EXTRATIVISTA JACI-PARANÁ, LOCALIZADA NOS MUNICÍPIOS DE PORTO VELHO, CAMPO NOVO DE RONDÔNIA E NOVA MAMORÉ, NO ESTADO DE RONDÔNIA, CR",False,,,revogada integral,0,0,0,1,0,0
